participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance,affection_competence,affection_warmth
8EAC294368384EBF954A76B4E12EFE7D,3,False,4,1,True,1.7,"[1.0, -1.0]","[0.7, 2.7]",0.9,"[1.7739043882628707, -2.453748983186228]",1.635,0,1
8EAC294368384EBF954A76B4E12EFE7D,3,False,0,2,True,1.7,[-1.0],2.7,-2.9,[-2.9],0.0,0,0
8EAC294368384EBF954A76B4E12EFE7D,3,False,1,2,True,1.7,[-1.0],2.7,1.9,[0],1.9,0,0
8EAC294368384EBF954A76B4E12EFE7D,3,False,2,1,True,1.7,"[1.0, -1.0]","[0.7, 2.7]",1.9333333333333336,"[2.766174688860649, 1.5992977991262673]",2.1229629629629634,0,1
8EAC294368384EBF954A76B4E12EFE7D,3,False,5,0,True,1.7,[1.0],0.7,1.9,[1.6],0.2999999999999998,0,1
8EAC294368384EBF954A76B4E12EFE7D,3,False,3,0,True,1.7,[1.0],0.7,1.4499999999999993,[2.25],0.8000000000000007,0,1
9089405D45634C35A798EC274EA35117,3,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",-0.9499999999999992,"[0.34747558548952506, 2.683856973018945]",1.6504166666666664,0,0
9089405D45634C35A798EC274EA35117,3,True,5,0,False,0.0,[0.0],0,-2.0,[2.9],4.9,0,-1
9089405D45634C35A798EC274EA35117,3,True,4,0,False,0.0,[0.0],0,-0.6,[2],2.6,0,-1
9089405D45634C35A798EC274EA35117,3,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.2,"[2.243198541111364, -2.979545983356638]",2.3066666666666666,0,0
9089405D45634C35A798EC274EA35117,3,True,0,2,False,0.0,[0.0],0,1.7,[-2.1],3.8,0,-1
9089405D45634C35A798EC274EA35117,3,True,1,2,False,0.0,[0.0],0,-3.0,[0.8],3.8,0,-1
909BFE956ADC48A2A948EA9F5109CCCA,3,False,2,1,True,1.6,"[0.3, -0.6]","[1.3, 2.2]",1.0,"[-1.9469763966854978, 1.8448759110770467]",1.6666666666666667,0,0
909BFE956ADC48A2A948EA9F5109CCCA,3,False,5,1,True,1.6,"[0.3, -0.6]","[1.3, 2.2]",1.1,"[-2.366678625015616, -0.9578559602799332]",1.7016666666666669,0,0
909BFE956ADC48A2A948EA9F5109CCCA,3,False,0,2,True,1.6,[-0.6],2.2,1.0,[-2.4],3.4,0,0
909BFE956ADC48A2A948EA9F5109CCCA,3,False,3,0,False,1.6,[0.3],1.3,1.0,[-1.4000000000000004],2.4000000000000004,0,0
909BFE956ADC48A2A948EA9F5109CCCA,3,False,1,2,True,1.6,[-0.6],2.2,-1.8,[0.5],2.3,0,0
909BFE956ADC48A2A948EA9F5109CCCA,3,False,4,0,False,1.6,[0.3],1.3,-1.1,[1.8],2.9000000000000004,0,0
9171C9EEC35A470BBE4FF0533D004B28,3,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.4000000000000003,"[-2.9814841925313322, -2.930771253070263]",1.5266666666666666,0,1
9171C9EEC35A470BBE4FF0533D004B28,3,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.9,"[1.1680885910293135, -1.441255069148156]",1.635,0,1
9171C9EEC35A470BBE4FF0533D004B28,3,True,4,0,True,0.0,[0.0],0,1.7,[1.1],0.5999999999999999,0,-1
9171C9EEC35A470BBE4FF0533D004B28,3,True,2,0,True,0.0,[0.0],0,0.39999999999999947,[0.9333333333333336],0.5333333333333341,0,-1
9171C9EEC35A470BBE4FF0533D004B28,3,True,0,2,True,0.0,[0.0],0,1.8,[1.5],0.30000000000000004,0,1
9171C9EEC35A470BBE4FF0533D004B28,3,True,5,2,True,0.0,[0.0],0,-0.5,[1.8],2.3,0,1
942F8765798D4C579F39E61F03BC5EC8,3,False,1,1,False,-2.0,"[2.0, -2.0]","[4, 0]",1.1,"[0.1683356194758714, -2.271431072379262]",1.7016666666666669,0,0
942F8765798D4C579F39E61F03BC5EC8,3,False,0,2,False,-2.0,[-2.0],0,0.1,[0.3],0.19999999999999998,0,0
942F8765798D4C579F39E61F03BC5EC8,3,False,5,2,False,-2.0,[-2.0],0,1.3,[-2.3],3.5999999999999996,0,0
942F8765798D4C579F39E61F03BC5EC8,3,False,2,1,False,-2.0,"[2.0, -2.0]","[4, 0]",0.5333333333333328,"[0.6739002582137688, -2.816061019758617]",1.5474074074074073,0,0
942F8765798D4C579F39E61F03BC5EC8,3,False,4,0,False,-2.0,[2.0],4,-1.8,[-1.9],0.09999999999999987,0,0
942F8765798D4C579F39E61F03BC5EC8,3,False,3,0,False,-2.0,[2.0],4,-0.05000000000000071,[-2.4000000000000004],2.3499999999999996,0,0
9777F5E6D87C48A6A97B04780A49FA49,3,False,1,1,False,-1.0,"[1.0, 1.0]","[2, 2]",-3.0,"[-2.8192404746040176, 2.5863241852209686]",3.0,1,0
9777F5E6D87C48A6A97B04780A49FA49,3,False,5,0,False,-1.0,[1.0],2,-2.0,[0.3],2.3,1,0
9777F5E6D87C48A6A97B04780A49FA49,3,False,3,1,False,-1.0,"[1.0, 1.0]","[2, 2]",-2.0,"[-1.0448609664645876, -1.293324959618995]",2.1666666666666665,1,0
9777F5E6D87C48A6A97B04780A49FA49,3,False,2,2,False,-1.0,[1.0],2,-1.3333333333333337,[0.7999999999999998],2.1333333333333337,1,0
9777F5E6D87C48A6A97B04780A49FA49,3,False,0,2,False,-1.0,[1.0],2,2.0,[3],1.0,1,0
9777F5E6D87C48A6A97B04780A49FA49,3,False,4,0,False,-1.0,[1.0],2,-3.0,[1.9],4.9,1,0
983179232E5C4013BC4C23A311C476EC,3,False,4,1,False,2.0,"[1.0, 1.0]","[1, 1]",-2.0,"[2.4387508204511272, 0.793833093273455]",2.1666666666666665,0,0
983179232E5C4013BC4C23A311C476EC,3,False,2,1,False,2.0,"[1.0, 1.0]","[1, 1]",3.0,"[0.18199692349004248, -0.47013876764349494]",3.0,0,0
983179232E5C4013BC4C23A311C476EC,3,False,0,2,False,2.0,[1.0],1,2.1,[1.8],0.30000000000000004,0,0
983179232E5C4013BC4C23A311C476EC,3,False,5,0,False,2.0,[1.0],1,1.0,[1.6],0.6000000000000001,0,0
983179232E5C4013BC4C23A311C476EC,3,False,1,2,False,2.0,[1.0],1,-3.0,[-2.4],0.6000000000000001,0,0
983179232E5C4013BC4C23A311C476EC,3,False,3,0,False,2.0,[1.0],1,-2.5,[-1.0999999999999996],1.4000000000000004,0,0
98812C54B8004ED489BE276D71C58DC4,3,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.05000000000000071,"[1.6826597074161107, 2.7206392491833293]",1.5004166666666665,1,1
98812C54B8004ED489BE276D71C58DC4,3,True,1,0,False,0.0,[0.0],0,-3.0,[1.8],4.8,1,1
98812C54B8004ED489BE276D71C58DC4,3,True,4,0,False,0.0,[0.0],0,-2.9,[-0.1],2.8,1,1
98812C54B8004ED489BE276D71C58DC4,3,True,2,2,False,0.0,[0.0],0,0.39999999999999947,[-2.2],2.5999999999999996,1,0
98812C54B8004ED489BE276D71C58DC4,3,True,5,2,False,0.0,[0.0],0,3.0,[-1.7],4.7,1,0
98812C54B8004ED489BE276D71C58DC4,3,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.3,"[-1.822188793818146, -0.6776947829054802]",2.3816666666666664,1,1
988483D563824993BB7E0652D00CC44C,3,False,3,1,False,0.0,"[1.0, -1.0]","[1, 1]",-3.0,"[-2.583295946810363, -1.5321934995717648]",3.0,0,0
988483D563824993BB7E0652D00CC44C,3,False,2,0,False,0.0,[1.0],1,-2.1333333333333333,[-0.20000000000000065],1.9333333333333327,-1,0
988483D563824993BB7E0652D00CC44C,3,False,5,2,False,0.0,[-1.0],1,-2.0,[-0.7],1.3,0,0
988483D563824993BB7E0652D00CC44C,3,False,0,2,False,0.0,[-1.0],1,0.0,[-0.5],0.5,0,0
988483D563824993BB7E0652D00CC44C,3,False,1,0,False,0.0,[1.0],1,0.0,[1.9],1.9,-1,0
988483D563824993BB7E0652D00CC44C,3,False,4,1,False,0.0,"[1.0, -1.0]","[1, 1]",-2.0,"[0.6834618354808457, 2.613044364212328]",2.1666666666666665,0,0
98D94B38C6634E36BFF9FD4BCD40BB0B,3,False,5,1,False,0.0,"[0.3, -0.3]","[0.3, 0.3]",1.0,"[-2.1286739405931687, 2.5900498609795033]",1.6666666666666667,0,0
98D94B38C6634E36BFF9FD4BCD40BB0B,3,False,2,1,False,0.0,"[0.3, -0.3]","[0.3, 0.3]",-1.0000000000000004,"[2.887853156008542, 0.8657812734524066]",1.6666666666666667,0,0
98D94B38C6634E36BFF9FD4BCD40BB0B,3,False,4,0,False,0.0,[0.3],0.3,1.0,[-2.4],3.4,1,0
98D94B38C6634E36BFF9FD4BCD40BB0B,3,False,3,0,False,0.0,[0.3],0.3,1.0,[-2.75],3.75,1,0
98D94B38C6634E36BFF9FD4BCD40BB0B,3,False,1,2,False,0.0,[-0.3],0.3,0.0,[2.4],2.4,0,1
98D94B38C6634E36BFF9FD4BCD40BB0B,3,False,0,2,False,0.0,[-0.3],0.3,1.0,[0.3],0.7,0,1
99302A563D2B403FBA848868FB87998D,3,False,0,1,False,-0.9,"[1.0, -1.6]","[1.9, 0.7000000000000001]",3.0,"[0.42366471707257247, 1.0969360977031748]",3.0,1,1
99302A563D2B403FBA848868FB87998D,3,False,3,2,False,-0.9,[-1.6],0.7000000000000001,1.0500000000000007,[2.3499999999999996],1.299999999999999,1,1
99302A563D2B403FBA848868FB87998D,3,False,1,0,False,-0.9,[1.0],1.9,2.8,[1.8],0.9999999999999998,1,0
99302A563D2B403FBA848868FB87998D,3,False,4,2,False,-0.9,[-1.6],0.7000000000000001,0.2,[-1.9],2.1,1,1
99302A563D2B403FBA848868FB87998D,3,False,5,0,False,-0.9,[1.0],1.9,1.4,[0.8],0.5999999999999999,1,0
99302A563D2B403FBA848868FB87998D,3,False,2,1,False,-0.9,"[1.0, -1.6]","[1.9, 0.7000000000000001]",-0.6000000000000005,"[-0.6602819303709779, 1.8780803625975384]",1.5600000000000003,1,1
99D37A3F417B4933A20D7A6F751AE358,3,False,1,1,False,0.0,"[1.3, -0.6]","[1.3, 0.6]",1.1,"[-1.61217912918596, -2.9627810659647453]",1.7016666666666669,0,-1
99D37A3F417B4933A20D7A6F751AE358,3,False,5,1,False,0.0,"[1.3, -0.6]","[1.3, 0.6]",-1.5,"[-2.901948006439783, -0.43838284943383377]",1.875,0,-1
99D37A3F417B4933A20D7A6F751AE358,3,False,0,0,False,0.0,[1.3],1.3,0.0,[1.6],1.6,0,0
99D37A3F417B4933A20D7A6F751AE358,3,False,4,0,False,0.0,[1.3],1.3,2.1,[2.9],0.7999999999999998,0,0
99D37A3F417B4933A20D7A6F751AE358,3,False,3,2,False,0.0,[-0.6],0.6,0.5,[-0.3000000000000007],0.8000000000000007,0,-1
99D37A3F417B4933A20D7A6F751AE358,3,False,2,2,False,0.0,[-0.6],0.6,1.0,[0.6666666666666661],0.3333333333333339,0,-1
9A84953D113C48348C303C9CAA87E4F4,3,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.8000000000000007,"[-0.7278443411339577, -1.275155729553594]",2.0400000000000005,0,1
9A84953D113C48348C303C9CAA87E4F4,3,True,1,2,False,0.0,[0.0],0,-1.8,[-0.7],1.1,0,1
9A84953D113C48348C303C9CAA87E4F4,3,True,5,0,False,0.0,[0.0],0,1.0,[1.3],0.30000000000000004,0,1
9A84953D113C48348C303C9CAA87E4F4,3,True,4,2,False,0.0,[0.0],0,-1.9,[1.9],3.8,0,1
9A84953D113C48348C303C9CAA87E4F4,3,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0666666666666655,"[-0.7806720215074425, 1.9769233532392416]",1.6896296296296291,0,1
9A84953D113C48348C303C9CAA87E4F4,3,True,0,0,False,0.0,[0.0],0,2.2,[0.1],2.1,0,1
9B733151572A48BEA3F6A2B2A6CBDCD8,3,False,3,1,False,2.0,"[1.1, -1.0]","[0.8999999999999999, 3]",0.8499999999999996,"[2.5593422715924703, -0.7960940565096477]",1.6204166666666666,1,0
9B733151572A48BEA3F6A2B2A6CBDCD8,3,False,4,0,False,2.0,[1.1],0.8999999999999999,1.1,[-2.1],3.2,1,1
9B733151572A48BEA3F6A2B2A6CBDCD8,3,False,0,1,False,2.0,"[1.1, -1.0]","[0.8999999999999999, 3]",2.0,"[2.277282623757868, -0.4295191629395685]",2.1666666666666665,1,0
9B733151572A48BEA3F6A2B2A6CBDCD8,3,False,5,2,False,2.0,[-1.0],3,-2.0,[1],3.0,0,1
9B733151572A48BEA3F6A2B2A6CBDCD8,3,False,1,2,False,2.0,[-1.0],3,0.1,[0.5],0.4,0,1
9B733151572A48BEA3F6A2B2A6CBDCD8,3,False,2,0,False,2.0,[1.1],0.8999999999999999,-1.4666666666666668,[-1.0666666666666669],0.3999999999999999,1,1
9CB4039D088C4D3DA3A241F86A5D5363,3,False,2,1,False,-2.0,"[2.0, -2.0]","[4, 0]",1.0,"[-0.48973559411778034, -0.5996851416258089]",1.6666666666666667,0,0
9CB4039D088C4D3DA3A241F86A5D5363,3,False,1,2,False,-2.0,[-2.0],0,0.8,[0.8],0.0,0,0
9CB4039D088C4D3DA3A241F86A5D5363,3,False,5,1,False,-2.0,"[2.0, -2.0]","[4, 0]",1.5,"[1.107676963609796, -2.7623464307447154]",1.875,0,0
9CB4039D088C4D3DA3A241F86A5D5363,3,False,0,2,False,-2.0,[-2.0],0,-3.0,[-1.8],1.2,0,0
9CB4039D088C4D3DA3A241F86A5D5363,3,False,4,0,False,-2.0,[2.0],4,3.0,[0.7],2.3,0,0
9CB4039D088C4D3DA3A241F86A5D5363,3,False,3,0,False,-2.0,[2.0],4,2.0,[-1.4499999999999993],3.4499999999999993,0,0
9D47E8ADBA2846418D292C55D2CE5A70,3,False,4,1,False,1.0,"[1.0, -0.8]","[0, 1.8]",-2.0,"[1.5467842265409528, -2.855344508913803]",2.1666666666666665,1,1
9D47E8ADBA2846418D292C55D2CE5A70,3,False,2,0,True,1.0,[1.0],0,0.46666666666666634,[2.466666666666667],2.0000000000000004,0,1
9D47E8ADBA2846418D292C55D2CE5A70,3,False,3,0,True,1.0,[1.0],0,1.0,[-2.1999999999999993],3.1999999999999993,0,1
9D47E8ADBA2846418D292C55D2CE5A70,3,False,1,1,False,1.0,"[1.0, -0.8]","[0, 1.8]",0.0,"[-2.9349712452953574, 1.2663302570419948]",1.5,1,1
9D47E8ADBA2846418D292C55D2CE5A70,3,False,5,2,False,1.0,[-0.8],1.8,-1.0,[1.2],2.2,1,1
9D47E8ADBA2846418D292C55D2CE5A70,3,False,0,2,False,1.0,[-0.8],1.8,0.9,[0.7],0.20000000000000007,1,1
9D78B0E7C2E2464C8794CBFF796D203F,3,False,0,1,False,1.6,"[0.9, -1.4]","[0.7000000000000001, 3.0]",-1.0,"[-0.6434046767904094, -1.7080106771330175]",1.6666666666666667,1,1
9D78B0E7C2E2464C8794CBFF796D203F,3,False,1,2,False,1.6,[-1.4],3.0,-2.0,[1.8],3.8,1,1
9D78B0E7C2E2464C8794CBFF796D203F,3,False,3,0,False,1.6,[0.9],0.7000000000000001,0.05000000000000071,[0.05000000000000071],0.0,1,1
9D78B0E7C2E2464C8794CBFF796D203F,3,False,2,1,False,1.6,"[0.9, -1.4]","[0.7000000000000001, 3.0]",1.0,"[-0.6063973364449415, -0.6980312580798542]",1.6666666666666667,1,1
9D78B0E7C2E2464C8794CBFF796D203F,3,False,4,2,False,1.6,[-1.4],3.0,-2.0,[-0.2],1.8,1,1
9D78B0E7C2E2464C8794CBFF796D203F,3,False,5,0,False,1.6,[0.9],0.7000000000000001,-1.0,[2.7],3.7,1,1
9E05B9ED35784C4098AE0B7C11AFF922,3,False,1,1,False,-1.0,"[-0.1, -0.8]","[0.9, 0.19999999999999996]",-1.5,"[-0.05977756283818758, 0.844093897358551]",1.875,0,1
9E05B9ED35784C4098AE0B7C11AFF922,3,False,3,2,False,-1.0,[-0.8],0.19999999999999996,1.9499999999999993,[2.5],0.5500000000000007,0,1
9E05B9ED35784C4098AE0B7C11AFF922,3,False,0,2,False,-1.0,[-0.8],0.19999999999999996,-2.0,[-0.3],1.7,0,1
9E05B9ED35784C4098AE0B7C11AFF922,3,False,4,0,True,-1.0,[-0.1],0.9,-2.5,[1.7],4.2,0,0
9E05B9ED35784C4098AE0B7C11AFF922,3,False,5,0,True,-1.0,[-0.1],0.9,1.5,[1.9],0.3999999999999999,0,0
9E05B9ED35784C4098AE0B7C11AFF922,3,False,2,1,False,-1.0,"[-0.1, -0.8]","[0.9, 0.19999999999999996]",1.466666666666666,"[0.6867181474436164, 2.6146613243971695]",1.8585185185185182,0,1
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,3,False,0,1,True,-1.0,"[1.0, -1.0]","[2, 0]",-1.0,"[1.9101773597437592, -0.6538086688916485]",1.6666666666666667,1,1
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,3,False,5,1,True,-1.0,"[1.0, -1.0]","[2, 0]",3.0,"[-1.3580059605492045, 1.4431031206669438]",3.0,1,1
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,3,False,3,0,True,-1.0,[1.0],2,-0.05000000000000071,[1.3000000000000007],1.3500000000000014,1,0
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,3,False,1,2,True,-1.0,[-1.0],0,1.7,[-0.8],2.5,1,0
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,3,False,2,0,True,-1.0,[1.0],2,-1.1333333333333335,[-1.3333333333333337],0.20000000000000018,1,0
9E8DA7C17F754DDEB8CC0DF44FDE1BC2,3,False,4,2,True,-1.0,[-1.0],0,-2.0,[2.5],4.5,1,0
9EA7C85A90FF4B04A88245671B43E353,3,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-3.0,"[-1.363617572199655, 2.479614975679489]",3.0,0,0
9EA7C85A90FF4B04A88245671B43E353,3,True,1,2,False,0.0,[0.0],0,-3.0,[2.1],5.1,0,0
9EA7C85A90FF4B04A88245671B43E353,3,True,3,2,False,0.0,[0.0],0,1.5500000000000007,[2.4000000000000004],0.8499999999999996,0,0
9EA7C85A90FF4B04A88245671B43E353,3,True,2,0,False,0.0,[0.0],0,2.0666666666666664,[0.39999999999999947],1.666666666666667,0,0
9EA7C85A90FF4B04A88245671B43E353,3,True,4,0,False,0.0,[0.0],0,-3.0,[1],4.0,0,0
9EA7C85A90FF4B04A88245671B43E353,3,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-1.2284568728674834, -0.4103935711539233]",1.6666666666666667,0,0
A0283213A4424FD78FF8DC4C5D6CB3A2,3,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[2.913224226798456, -1.1024800118455202]",1.6666666666666667,0,1
A0283213A4424FD78FF8DC4C5D6CB3A2,3,True,2,0,False,0.0,[0.0],0,1.466666666666666,[-0.5333333333333337],1.9999999999999996,-1,-1
A0283213A4424FD78FF8DC4C5D6CB3A2,3,True,0,0,False,0.0,[0.0],0,1.9,[-1.4],3.3,-1,-1
A0283213A4424FD78FF8DC4C5D6CB3A2,3,True,3,2,True,0.0,[0.0],0,2.0,[-2.8499999999999996],4.85,1,1
A0283213A4424FD78FF8DC4C5D6CB3A2,3,True,4,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.9,"[2.5882391533342446, -2.0446797236860244]",2.1016666666666666,0,1
A0283213A4424FD78FF8DC4C5D6CB3A2,3,True,5,2,True,0.0,[0.0],0,1.1,[-2.8],3.9,1,1
A1D1E11F20FC4E2DBD0C41901936AA6C,3,False,0,1,True,0.3,"[1.5, -1.0]","[1.2, 1.3]",-2.0,"[-1.7955823909082747, 2.273883608080313]",2.1666666666666665,1,0
A1D1E11F20FC4E2DBD0C41901936AA6C,3,False,3,0,False,0.3,[1.5],1.2,0.75,[1.6999999999999993],0.9499999999999993,0,0
A1D1E11F20FC4E2DBD0C41901936AA6C,3,False,4,0,False,0.3,[1.5],1.2,1.1,[-2.6],3.7,0,0
A1D1E11F20FC4E2DBD0C41901936AA6C,3,False,1,1,True,0.3,"[1.5, -1.0]","[1.2, 1.3]",-2.9,"[1.5758280434125043, 2.3376815992839184]",2.901666666666667,1,0
A1D1E11F20FC4E2DBD0C41901936AA6C,3,False,5,2,True,0.3,[-1.0],1.3,2.0,[1.4],0.6000000000000001,1,0
A1D1E11F20FC4E2DBD0C41901936AA6C,3,False,2,2,True,0.3,[-1.0],1.3,0.5333333333333328,[-2.1333333333333333],2.666666666666666,1,0
A203BB9435704A2D8AD4D1C4D8C3AD1C,3,False,5,1,True,1.0,"[0.4, -0.5]","[0.6, 1.5]",-3.0,"[2.172491488595597, 0.823677237471681]",3.0,1,0
A203BB9435704A2D8AD4D1C4D8C3AD1C,3,False,3,0,False,1.0,[0.4],0.6,1.0,[-1.0500000000000007],2.0500000000000007,1,0
A203BB9435704A2D8AD4D1C4D8C3AD1C,3,False,4,0,False,1.0,[0.4],0.6,3.0,[1.3],1.7,1,0
A203BB9435704A2D8AD4D1C4D8C3AD1C,3,False,0,2,True,1.0,[-0.5],1.5,-3.0,[-2.9],0.10000000000000009,-1,0
A203BB9435704A2D8AD4D1C4D8C3AD1C,3,False,2,1,True,1.0,"[0.4, -0.5]","[0.6, 1.5]",-3.0,"[1.466791912802309, 2.0061130918929555]",3.0,1,0
A203BB9435704A2D8AD4D1C4D8C3AD1C,3,False,1,2,True,1.0,[-0.5],1.5,-3.0,[-1.6],1.4,-1,0
A3980FB12E25421DB75056DCBCE36285,3,False,3,1,False,1.8,"[0.0, 0.8]","[1.8, 1.0]",-0.8499999999999996,"[0.7494140080811356, 0.9479612037022505]",1.6204166666666666,0,0
A3980FB12E25421DB75056DCBCE36285,3,False,0,2,False,1.8,[0.8],1.0,-1.0,[-2.3],1.2999999999999998,0,0
A3980FB12E25421DB75056DCBCE36285,3,False,4,0,False,1.8,[0.0],1.8,-1.1,[-0.6],0.5000000000000001,0,0
A3980FB12E25421DB75056DCBCE36285,3,False,5,2,False,1.8,[0.8],1.0,1.3,[0.6],0.7000000000000001,0,0
A3980FB12E25421DB75056DCBCE36285,3,False,1,0,False,1.8,[0.0],1.8,-2.0,[1.3],3.3,0,0
A3980FB12E25421DB75056DCBCE36285,3,False,2,1,False,1.8,"[0.0, 0.8]","[1.8, 1.0]",-1.2000000000000004,"[1.1317721183357357, 0.13095038478284282]",1.7400000000000002,0,0
A5411D8575BF4778A4089E5B407FAA06,3,False,1,1,True,1.6,"[1.0, 1.2]","[0.6000000000000001, 0.40000000000000013]",1.1,"[0.5436930968828193, -0.03080460609466318]",1.7016666666666669,0,0
A5411D8575BF4778A4089E5B407FAA06,3,False,0,2,True,1.6,[1.2],0.40000000000000013,1.3,[0.9],0.4,0,0
A5411D8575BF4778A4089E5B407FAA06,3,False,4,2,True,1.6,[1.2],0.40000000000000013,-0.9,[-1.5],0.6,0,0
A5411D8575BF4778A4089E5B407FAA06,3,False,2,1,True,1.6,"[1.0, 1.2]","[0.6000000000000001, 0.40000000000000013]",1.1999999999999993,"[-2.395193301141111, -1.4312137171152846]",1.7399999999999995,0,0
A5411D8575BF4778A4089E5B407FAA06,3,False,5,0,False,1.6,[1.0],0.6000000000000001,0.9,[2.8],1.9,0,0
A5411D8575BF4778A4089E5B407FAA06,3,False,3,0,False,1.6,[1.0],0.6000000000000001,0.3000000000000007,[0.5999999999999996],0.29999999999999893,0,0
A5DD87C51D044489A83F3E76946D583E,3,False,3,1,False,0.0,"[-1.2, -1.8]","[1.2, 1.8]",1.5,"[0.8527491258740407, 1.140140050137374]",1.875,1,0
A5DD87C51D044489A83F3E76946D583E,3,False,4,1,False,0.0,"[-1.2, -1.8]","[1.2, 1.8]",-1.0,"[0.11184116637600461, -2.3820812356214924]",1.6666666666666667,1,0
A5DD87C51D044489A83F3E76946D583E,3,False,5,2,False,0.0,[-1.8],1.8,2.0,[0.4],1.6,0,1
A5DD87C51D044489A83F3E76946D583E,3,False,2,2,False,0.0,[-1.8],1.8,1.1999999999999993,[-1.5333333333333337],2.733333333333333,0,1
A5DD87C51D044489A83F3E76946D583E,3,False,0,0,False,0.0,[-1.2],1.2,2.0,[0.1],1.9,0,0
A5DD87C51D044489A83F3E76946D583E,3,False,1,0,False,0.0,[-1.2],1.2,-1.0,[-1.3],0.30000000000000004,0,0
A65AFD53EC9A433CB7C98B2422436A03,3,False,5,1,False,-1.5,"[-0.5, -0.5]","[1.0, 1.0]",1.0,"[2.9196997976617896, 1.1753248260194251]",1.6666666666666667,0,1
A65AFD53EC9A433CB7C98B2422436A03,3,False,0,2,False,-1.5,[-0.5],1.0,-1.0,[2.8],3.8,0,0
A65AFD53EC9A433CB7C98B2422436A03,3,False,1,0,False,-1.5,[-0.5],1.0,0.6,[0.5],0.09999999999999998,0,0
A65AFD53EC9A433CB7C98B2422436A03,3,False,3,0,False,-1.5,[-0.5],1.0,0.0,[2.5500000000000007],2.5500000000000007,0,0
A65AFD53EC9A433CB7C98B2422436A03,3,False,2,1,False,-1.5,"[-0.5, -0.5]","[1.0, 1.0]",0.06666666666666643,"[-0.31273827902278484, 2.7944715555460373]",1.500740740740741,0,1
A65AFD53EC9A433CB7C98B2422436A03,3,False,4,2,False,-1.5,[-0.5],1.0,0.0,[-0.5],0.5,0,0
A9948C4980A64AFC92FE2AA09A03507D,3,True,4,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.1,"[2.2883025116029847, 2.1079985863090416]",1.7016666666666669,0,-1
A9948C4980A64AFC92FE2AA09A03507D,3,True,5,2,True,0.0,[0.0],0,-1.9,[0.7],2.5999999999999996,1,1
A9948C4980A64AFC92FE2AA09A03507D,3,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-0.7760779555933182, 2.3991538038501945]",1.6666666666666667,0,-1
A9948C4980A64AFC92FE2AA09A03507D,3,True,3,0,True,0.0,[0.0],0,2.0,[2.5999999999999996],0.5999999999999996,0,-1
A9948C4980A64AFC92FE2AA09A03507D,3,True,1,2,True,0.0,[0.0],0,0.0,[-2],2.0,1,1
A9948C4980A64AFC92FE2AA09A03507D,3,True,0,0,True,0.0,[0.0],0,2.0,[1.8],0.19999999999999996,0,-1
A996E6278C0E453A96D51175187A864B,3,False,3,1,False,1.0,"[1.0, -1.5]","[0, 2.5]",3.0,"[-1.3312666378915161, 0.460469318280162]",3.0,1,1
A996E6278C0E453A96D51175187A864B,3,False,4,1,False,1.0,"[1.0, -1.5]","[0, 2.5]",3.0,"[1.3083345159388173, -0.4186476206529801]",3.0,1,1
A996E6278C0E453A96D51175187A864B,3,False,1,0,False,1.0,[1.0],0,3.0,[3],0.0,1,0
A996E6278C0E453A96D51175187A864B,3,False,2,2,False,1.0,[-1.5],2.5,-1.3333333333333337,[-1.7999999999999998],0.4666666666666661,1,1
A996E6278C0E453A96D51175187A864B,3,False,5,0,False,1.0,[1.0],0,-1.3,[-0.7],0.6000000000000001,1,0
A996E6278C0E453A96D51175187A864B,3,False,0,2,False,1.0,[-1.5],2.5,-1.0,[2.8],3.8,1,1
A9EB26DC07F84FE59FC655FC6979F256,3,False,3,1,False,-0.4,"[1.5, -1.7]","[1.9, 1.2999999999999998]",-2.0500000000000007,"[-0.7076170961890007, -2.8536594748092874]",2.2004166666666674,1,-1
A9EB26DC07F84FE59FC655FC6979F256,3,False,1,2,False,-0.4,[-1.7],1.2999999999999998,-2.0,[1.8],3.8,0,0
A9EB26DC07F84FE59FC655FC6979F256,3,False,5,0,False,-0.4,[1.5],1.9,1.6,[-2.9],4.5,0,0
