participantId,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance,condition,affection_competence,affection_warmth
9DFA60556874420E81269F1CC7A4C5CF,False,1,1,False,0.7,"[-0.5, -1.0]","[1.2, 1.7]",-1.9,"[0.10041189019733654, 0.038095715315819234]",0.18894778132100298,2,1.0,0.0
9DFA60556874420E81269F1CC7A4C5CF,False,4,1,False,0.7,"[-0.5, -1.0]","[1.2, 1.7]",1.0,"[-2.4626039241623103, 2.789753458489116]",0.2431048550210253,2,1.0,0.0
9DFA60556874420E81269F1CC7A4C5CF,False,2,2,False,0.7,[-1.0],[1.7],0.06666666666666643,[0.39999999999999947],0.33333333333333304,2,0.0,-1.0
9DFA60556874420E81269F1CC7A4C5CF,False,5,0,False,0.7,[-0.5],[1.2],0.4,[0.9],0.5,2,1.0,0.0
9DFA60556874420E81269F1CC7A4C5CF,False,0,2,False,0.7,[-1.0],[1.7],-1.1,[1.7],2.8,2,0.0,-1.0
9DFA60556874420E81269F1CC7A4C5CF,False,3,0,False,0.7,[-0.5],[1.2],-2.5,[-1.9000000000000004],0.5999999999999996,2,1.0,0.0
9E2F1E0EEB0A4E7C994E42800EE000E2,False,0,1,False,-0.1,"[0.9, -0.3]","[1.0, 0.19999999999999998]",1.2,"[-2.3800938254944857, -2.6202604897532122]",2.230864556288589,2,0.0,0.0
9E2F1E0EEB0A4E7C994E42800EE000E2,False,3,1,False,-0.1,"[0.9, -0.3]","[1.0, 0.19999999999999998]",2.0,"[-2.2623750749352096, 1.1884063978429635]",2.1626338951293134,2,0.0,0.0
9E2F1E0EEB0A4E7C994E42800EE000E2,False,4,2,False,-0.1,[-0.3],[0.19999999999999998],-1.3,[-2.7],1.4000000000000001,2,0.0,0.0
9E2F1E0EEB0A4E7C994E42800EE000E2,False,2,2,False,-0.1,[-0.3],[0.19999999999999998],1.5999999999999996,[1.1333333333333329],0.4666666666666668,2,0.0,0.0
9E2F1E0EEB0A4E7C994E42800EE000E2,False,5,0,False,-0.1,[0.9],[1.0],-1.7,[-2],0.30000000000000004,2,0.0,0.0
9E2F1E0EEB0A4E7C994E42800EE000E2,False,1,0,False,-0.1,[0.9],[1.0],-1.0,[-0.8],0.19999999999999996,2,0.0,0.0
9E996302D5244260878FDB74CBB316F4,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[2.668906892362063, 0.6033129149966072]",2.8915459150345955,2,0.0,0.0
9E996302D5244260878FDB74CBB316F4,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[1.607458119829059, -1.9985524917093216]",3.235489277631947,2,0.0,0.0
9E996302D5244260878FDB74CBB316F4,True,4,2,False,0.0,[0.0],[0],3.0,[1.9],1.1,2,0.0,0.0
9E996302D5244260878FDB74CBB316F4,True,2,0,False,0.0,[0.0],[0],3.0,[-1.2000000000000004],4.2,2,0.0,0.0
9E996302D5244260878FDB74CBB316F4,True,3,2,False,0.0,[0.0],[0],2.5,[2],0.5,2,0.0,0.0
9E996302D5244260878FDB74CBB316F4,True,1,0,False,0.0,[0.0],[0],0.0,[-1.9],1.9,2,0.0,0.0
9F8948AD35F94D7C970F8CC1A189A406,False,2,1,True,-2.0,"[1.6, -2.0]","[3.6, 0]",0.46666666666666634,"[1.4385563263682126, -2.5324755585602556]",1.4323753449877539,2,1.0,1.0
9F8948AD35F94D7C970F8CC1A189A406,False,1,1,True,-2.0,"[1.6, -2.0]","[3.6, 0]",3.0,"[1.9179838180668956, 1.863924982016477]",4.5343340237867675,2,1.0,1.0
9F8948AD35F94D7C970F8CC1A189A406,False,3,2,True,-2.0,[-2.0],[0],0.5,[-1],1.5,2,1.0,1.0
9F8948AD35F94D7C970F8CC1A189A406,False,0,0,True,-2.0,[1.6],[3.6],-1.0,[2.1],3.1,2,-1.0,0.0
9F8948AD35F94D7C970F8CC1A189A406,False,4,0,True,-2.0,[1.6],[3.6],3.0,[0.9],2.1,2,-1.0,0.0
9F8948AD35F94D7C970F8CC1A189A406,False,5,2,True,-2.0,[-2.0],[0],2.0,[0.5],1.5,2,1.0,1.0
9FA3BFE6B96E40248E7499F0580672C7,False,1,1,False,0.0,"[-1.0, 0.9]","[1, 0.9]",-3.0,"[-2.1196538650441505, -2.5899201524100532]",5.730972893102306,2,1.0,0.0
9FA3BFE6B96E40248E7499F0580672C7,False,3,1,False,0.0,"[-1.0, 0.9]","[1, 0.9]",3.0,"[0.3677106259583738, 1.1319110270141506]",5.218460188486095,2,1.0,0.0
9FA3BFE6B96E40248E7499F0580672C7,False,0,2,False,0.0,[0.9],[0.9],-2.0,[2],4.0,2,1.0,0.0
9FA3BFE6B96E40248E7499F0580672C7,False,4,0,False,0.0,[-1.0],[1],-0.9,[-2.2],1.3000000000000003,2,1.0,0.0
9FA3BFE6B96E40248E7499F0580672C7,False,2,0,False,0.0,[-1.0],[1],-1.0666666666666669,[0.5999999999999996],1.6666666666666665,2,1.0,0.0
9FA3BFE6B96E40248E7499F0580672C7,False,5,2,False,0.0,[0.9],[0.9],-2.0,[-1.2],0.8,2,1.0,0.0
A00967A36CCC4DC0A3DEA07635585063,False,0,1,False,2.0,"[1.0, -2.0]","[1, 4]",2.0,"[1.4581113507871848, 0.932794044387586]",2.8722007916116534,2,0.0,0.0
A00967A36CCC4DC0A3DEA07635585063,False,5,0,False,2.0,[1.0],[1],2.7,[2.7],0.0,2,0.0,0.0
A00967A36CCC4DC0A3DEA07635585063,False,3,2,False,2.0,[-2.0],[4],2.0,[-1.5],3.5,2,-1.0,0.0
A00967A36CCC4DC0A3DEA07635585063,False,4,2,False,2.0,[-2.0],[4],2.0,[-2.4],4.4,2,-1.0,0.0
A00967A36CCC4DC0A3DEA07635585063,False,1,1,False,2.0,"[1.0, -2.0]","[1, 4]",-2.0,"[1.3772019108392861, -2.7568697540389033]",3.894276975396185,2,0.0,0.0
A00967A36CCC4DC0A3DEA07635585063,False,2,0,False,2.0,[1.0],[1],-3.0,[2.8666666666666663],5.866666666666666,2,0.0,0.0
A04D95DEA6604EE98CF27F20FD2D620F,False,4,1,False,-2.0,"[1.0, -2.0]","[3, 0]",-0.9,"[-0.9365441928421911, 1.9230769591751553]",1.780207802718365,2,1.0,1.0
A04D95DEA6604EE98CF27F20FD2D620F,False,3,0,True,-2.0,[1.0],[3],1.0,[1.8000000000000007],0.8000000000000007,2,0.0,0.0
A04D95DEA6604EE98CF27F20FD2D620F,False,1,2,False,-2.0,[-2.0],[0],-1.5,[-0.5],1.0,2,0.0,1.0
A04D95DEA6604EE98CF27F20FD2D620F,False,2,2,False,-2.0,[-2.0],[0],0.5999999999999996,[1.5333333333333332],0.9333333333333336,2,0.0,1.0
A04D95DEA6604EE98CF27F20FD2D620F,False,5,0,True,-2.0,[1.0],[3],1.0,[2.3],1.2999999999999998,2,0.0,0.0
A04D95DEA6604EE98CF27F20FD2D620F,False,0,1,False,-2.0,"[1.0, -2.0]","[3, 0]",-0.7,"[1.8240681659178746, 1.0224040135961845]",1.456901253747654,2,1.0,1.0
A06417AC3EFC422EB4D00E4A35EAAF60,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.9,"[2.7853516637086067, -1.2275107623854455]",0.7858853959820331,2,0.0,0.0
A06417AC3EFC422EB4D00E4A35EAAF60,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[-1.625406972396184, 1.933786194445089]",3.3075141278977847,2,0.0,0.0
A06417AC3EFC422EB4D00E4A35EAAF60,True,3,0,False,0.0,[0.0],[0],1.0500000000000007,[-1.0999999999999996],2.1500000000000004,2,0.0,0.0
A06417AC3EFC422EB4D00E4A35EAAF60,True,1,2,False,0.0,[0.0],[0],-1.9,[2.4],4.3,2,0.0,0.0
A06417AC3EFC422EB4D00E4A35EAAF60,True,2,0,False,0.0,[0.0],[0],0.33333333333333304,[1.3999999999999997],1.0666666666666667,2,0.0,0.0
A06417AC3EFC422EB4D00E4A35EAAF60,True,5,2,False,0.0,[0.0],[0],-1.9,[-2.6],0.7000000000000002,2,0.0,0.0
A184A4CA935F4564AD68517CD987FB4E,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[0.2330406120037516, -1.0715871066042228]",1.0814319138912576,2,1.0,1.0
A184A4CA935F4564AD68517CD987FB4E,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.5,"[-2.662539817102096, 2.4752862714480726]",1.566157744828244,2,1.0,1.0
A184A4CA935F4564AD68517CD987FB4E,True,0,0,True,0.0,[0.0],[0],3.0,[1],2.0,2,-1.0,0.0
A184A4CA935F4564AD68517CD987FB4E,True,1,0,True,0.0,[0.0],[0],2.0,[-2.6],4.6,2,-1.0,0.0
A184A4CA935F4564AD68517CD987FB4E,True,2,2,False,0.0,[0.0],[0],2.0,[0.2666666666666657],1.7333333333333343,2,0.0,1.0
A184A4CA935F4564AD68517CD987FB4E,True,3,2,False,0.0,[0.0],[0],3.0,[0.05000000000000071],2.9499999999999993,2,0.0,1.0
A2114ED017C241F6BA62EEE099A94889,False,5,1,False,-2.0,"[0.3, -1.7]","[2.3, 0.30000000000000004]",1.5,"[0.2535681341976286, -2.7801097205481478]",4.296482648638249,2,0.0,0.0
A2114ED017C241F6BA62EEE099A94889,False,2,1,False,-2.0,"[0.3, -1.7]","[2.3, 0.30000000000000004]",-1.2000000000000004,"[-0.6844284278574007, -2.369863231208917]",3.0178991823493995,2,0.0,0.0
A2114ED017C241F6BA62EEE099A94889,False,1,0,False,-2.0,[0.3],[2.3],0.0,[-0.4],0.4,2,0.0,0.0
A2114ED017C241F6BA62EEE099A94889,False,4,0,False,-2.0,[0.3],[2.3],1.5,[-1.2],2.7,2,0.0,0.0
A2114ED017C241F6BA62EEE099A94889,False,0,2,False,-2.0,[-1.7],[0.30000000000000004],1.3,[-2.8],4.1,2,0.0,0.0
A2114ED017C241F6BA62EEE099A94889,False,3,2,False,-2.0,[-1.7],[0.30000000000000004],1.9000000000000004,[-2.9499999999999993],4.85,2,0.0,0.0
A2243BDA2F7746DAA622C12DC04CF070,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-2.143972721051897, -0.8972744684811826]",0.6713534091124091,2,1.0,0.0
A2243BDA2F7746DAA622C12DC04CF070,True,4,1,True,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[0.23932870775070691, -1.292197208108461]",1.1120828483505139,2,1.0,0.0
A2243BDA2F7746DAA622C12DC04CF070,True,0,0,False,0.0,[0.0],[0],1.0,[2.2],1.2000000000000002,2,1.0,0.0
A2243BDA2F7746DAA622C12DC04CF070,True,2,2,True,0.0,[0.0],[0],0.20000000000000015,[-1.2000000000000004],1.4000000000000006,2,0.0,0.0
A2243BDA2F7746DAA622C12DC04CF070,True,5,0,False,0.0,[0.0],[0],-1.0,[2.7],3.7,2,1.0,0.0
A2243BDA2F7746DAA622C12DC04CF070,True,1,2,True,0.0,[0.0],[0],0.0,[-2.2],2.2,2,0.0,0.0
A266CB127F334F06A9AC44BE869D05AC,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.1,"[0.7333878405905492, -1.7290702901093218]",2.4894307442193493,2,0.0,1.0
A266CB127F334F06A9AC44BE869D05AC,True,5,0,False,0.0,[0.0],[0],-2.7,[-2.6],0.10000000000000009,2,0.0,1.0
A266CB127F334F06A9AC44BE869D05AC,True,2,0,False,0.0,[0.0],[0],1.9333333333333336,[-1.7999999999999998],3.7333333333333334,2,0.0,1.0
A266CB127F334F06A9AC44BE869D05AC,True,0,2,False,0.0,[0.0],[0],-2.0,[-0.4],1.6,2,0.0,1.0
A266CB127F334F06A9AC44BE869D05AC,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",-3.0,"[0.4825282100665751, 0.2749583607637529]",5.851115501343077,2,0.0,1.0
A266CB127F334F06A9AC44BE869D05AC,True,3,2,False,0.0,[0.0],[0],3.0,[0.5999999999999996],2.4000000000000004,2,0.0,1.0
A2F30B4B654D4C728139658DFB134E8F,False,2,1,False,2.0,"[1.0, -2.0]","[1, 4]",0.39999999999999947,"[-2.6259295107449354, 1.1350963034096084]",1.326537992891188,2,0.0,-1.0
A2F30B4B654D4C728139658DFB134E8F,False,1,0,False,2.0,[1.0],[1],1.0,[2],1.0,2,1.0,0.0
A2F30B4B654D4C728139658DFB134E8F,False,0,2,False,2.0,[-2.0],[4],-3.0,[2.2],5.2,2,0.0,0.0
A2F30B4B654D4C728139658DFB134E8F,False,4,2,False,2.0,[-2.0],[4],1.0,[-0.5],1.5,2,0.0,0.0
A2F30B4B654D4C728139658DFB134E8F,False,5,1,False,2.0,"[1.0, -2.0]","[1, 4]",-3.0,"[0.7584225507702969, 1.3063457528351314]",5.642738268357853,2,0.0,-1.0
A2F30B4B654D4C728139658DFB134E8F,False,3,0,False,2.0,[1.0],[1],-1.0,[-2.0500000000000007],1.0500000000000007,2,1.0,0.0
A337038A090547458FC0D162EFFD9BDC,False,1,1,False,-1.5,"[2.0, -2.0]","[3.5, 0.5]",-2.0,"[1.1288031398519438, -1.6297696625112053]",0.4590379164806624,2,0.0,1.0
A337038A090547458FC0D162EFFD9BDC,False,5,1,False,-1.5,"[2.0, -2.0]","[3.5, 0.5]",-1.0,"[-2.4104519612451467, 2.2104379413015405]",3.9835655253534874,2,0.0,1.0
A337038A090547458FC0D162EFFD9BDC,False,2,0,False,-1.5,[2.0],[3.5],-1.0000000000000004,[1.7333333333333334],2.733333333333334,2,0.0,0.0
A337038A090547458FC0D162EFFD9BDC,False,4,0,False,-1.5,[2.0],[3.5],-1.7,[-1.3],0.3999999999999999,2,0.0,0.0
A337038A090547458FC0D162EFFD9BDC,False,3,2,False,-1.5,[-2.0],[0.5],1.0,[-1.4000000000000004],2.4000000000000004,2,0.0,0.0
A337038A090547458FC0D162EFFD9BDC,False,0,2,False,-1.5,[-2.0],[0.5],0.0,[-0.8],0.8,2,0.0,0.0
A352FFAB21D84896B1E9B3F7E081B4A6,False,3,1,False,-1.4,"[1.2, -1.1]","[2.5999999999999996, 0.2999999999999998]",-1.0500000000000007,"[1.6126379589626563, -2.4491458953051164]",2.1468145787450137,2,1.0,1.0
A352FFAB21D84896B1E9B3F7E081B4A6,False,0,1,False,-1.4,"[1.2, -1.1]","[2.5999999999999996, 0.2999999999999998]",-0.8,"[-2.320946886330854, 1.1719102369646066]",1.537522612772851,2,1.0,1.0
A352FFAB21D84896B1E9B3F7E081B4A6,False,5,2,False,-1.4,[-1.1],[0.2999999999999998],-0.4,[0.8],1.2000000000000002,2,0.0,1.0
A352FFAB21D84896B1E9B3F7E081B4A6,False,4,0,False,-1.4,[1.2],[2.5999999999999996],0.8,[0],0.8,2,0.0,-1.0
A352FFAB21D84896B1E9B3F7E081B4A6,False,2,2,False,-1.4,[-1.1],[0.2999999999999998],-2.066666666666667,[1.1333333333333329],3.1999999999999997,2,0.0,1.0
A352FFAB21D84896B1E9B3F7E081B4A6,False,1,0,False,-1.4,[1.2],[2.5999999999999996],0.6,[1],0.4,2,0.0,-1.0
A39A2E9C8CA1472AB2A0772068C1107F,False,1,1,False,1.0,"[-1.0, 0.6]","[2, 0.4]",1.0,"[2.6196917859059434, -1.3633525975778122]",0.2042501162728545,2,0.0,0.0
A39A2E9C8CA1472AB2A0772068C1107F,False,2,2,False,1.0,[0.6],[0.4],-1.666666666666667,[1.8000000000000007],3.4666666666666677,2,0.0,-1.0
A39A2E9C8CA1472AB2A0772068C1107F,False,0,1,False,1.0,"[-1.0, 0.6]","[2, 0.4]",2.0,"[0.7340006607311631, -2.8187239022568757]",4.559885140704557,2,0.0,0.0
A39A2E9C8CA1472AB2A0772068C1107F,False,4,0,False,1.0,[-1.0],[2],1.0,[-2.7],3.7,2,0.0,0.0
A39A2E9C8CA1472AB2A0772068C1107F,False,5,0,False,1.0,[-1.0],[2],3.0,[-0.8],3.8,2,0.0,0.0
A39A2E9C8CA1472AB2A0772068C1107F,False,3,2,False,1.0,[0.6],[0.4],2.0,[-1.4000000000000004],3.4000000000000004,2,0.0,-1.0
A40A8D308407458FB16EBBB89A0CB55B,False,5,1,False,-2.0,"[1.0, 1.0]","[3, 3]",-1.9,"[-2.5031740529969495, 1.0524660216668291]",4.694250142727125,2,0.0,1.0
A40A8D308407458FB16EBBB89A0CB55B,False,3,1,False,-2.0,"[1.0, 1.0]","[3, 3]",3.0,"[1.1968915985571638, -2.0076471295667506]",1.8296945898524122,2,0.0,1.0
A40A8D308407458FB16EBBB89A0CB55B,False,1,2,False,-2.0,[1.0],[3],0.0,[-1.4],1.4,2,0.0,0.0
A40A8D308407458FB16EBBB89A0CB55B,False,2,0,False,-2.0,[1.0],[3],-0.4000000000000003,[0.39999999999999947],0.7999999999999998,2,0.0,0.0
A40A8D308407458FB16EBBB89A0CB55B,False,0,0,False,-2.0,[1.0],[3],1.6,[1.2],0.40000000000000013,2,0.0,0.0
A40A8D308407458FB16EBBB89A0CB55B,False,4,2,False,-2.0,[1.0],[3],-3.0,[-2.8],0.20000000000000018,2,0.0,0.0
A43F0075A9904AE6A3F3DE2BE32C0BDC,False,4,1,False,0.5,"[1.2, -1.4]","[0.7, 1.9]",1.0,"[1.15700515176915, 1.9738805017125927]",0.42327028011890544,2,1.0,0.0
A43F0075A9904AE6A3F3DE2BE32C0BDC,False,0,0,True,0.5,[1.2],[0.7],2.0,[1.5],0.5,2,0.0,0.0
A43F0075A9904AE6A3F3DE2BE32C0BDC,False,3,2,False,0.5,[-1.4],[1.9],1.0,[-1],2.0,2,0.0,0.0
A43F0075A9904AE6A3F3DE2BE32C0BDC,False,2,1,False,0.5,"[1.2, -1.4]","[0.7, 1.9]",0.33333333333333304,"[-0.3616986420237467, -2.0048292087079447]",2.296699338816134,2,1.0,0.0
A43F0075A9904AE6A3F3DE2BE32C0BDC,False,1,0,True,0.5,[1.2],[0.7],1.0,[-2.1],3.1,2,0.0,0.0
A43F0075A9904AE6A3F3DE2BE32C0BDC,False,5,2,False,0.5,[-1.4],[1.9],-2.0,[1.3],3.3,2,0.0,0.0
A4634667043F492A993D08B6484090E5,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.1999999999999993,"[-0.7758654985526636, -1.9178584909012644]",3.1833168764011908,2,0.0,1.0
A4634667043F492A993D08B6484090E5,True,1,0,False,0.0,[0.0],[0],-3.0,[1.3],4.3,2,0.0,1.0
A4634667043F492A993D08B6484090E5,True,0,2,False,0.0,[0.0],[0],0.0,[-0.8],0.8,2,-1.0,0.0
A4634667043F492A993D08B6484090E5,True,4,0,False,0.0,[0.0],[0],0.0,[-2.4],2.4,2,0.0,1.0
A4634667043F492A993D08B6484090E5,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[0.5412475463874808, 0.19914299036893945]",1.0840455249490084,2,0.0,1.0
A4634667043F492A993D08B6484090E5,True,2,2,False,0.0,[0.0],[0],1.0,[1.1999999999999993],0.1999999999999993,2,-1.0,0.0
A4921DA78231430FA25F4DE8B4BEEBE5,False,2,1,False,-2.0,"[1.9, -1.9]","[3.9, 0.10000000000000009]",1.0,"[2.158224891382927, 1.5954254584860132]",1.7557270617230154,2,0.0,0.0
A4921DA78231430FA25F4DE8B4BEEBE5,False,5,2,False,-2.0,[-1.9],[0.10000000000000009],-0.7,[-0.4],0.29999999999999993,2,0.0,1.0
A4921DA78231430FA25F4DE8B4BEEBE5,False,0,2,False,-2.0,[-1.9],[0.10000000000000009],0.2,[-0.9],1.1,2,0.0,1.0
A4921DA78231430FA25F4DE8B4BEEBE5,False,3,1,False,-2.0,"[1.9, -1.9]","[3.9, 0.10000000000000009]",1.9499999999999993,"[-1.647752971297991, 1.8289527440623132]",3.367068503876059,2,0.0,0.0
A4921DA78231430FA25F4DE8B4BEEBE5,False,1,0,False,-2.0,[1.9],[3.9],0.2,[2.3],2.0999999999999996,2,-1.0,0.0
A4921DA78231430FA25F4DE8B4BEEBE5,False,4,0,False,-2.0,[1.9],[3.9],-1.9,[1.6],3.5,2,-1.0,0.0
A50C3A2098BE40928A52C4CFABD4F548,False,4,1,False,0.0,"[-0.4, 0.6]","[0.4, 0.6]",-2.1,"[-0.5383404057828782, -0.9716578614998697]",0.4300375219982193,2,0.0,1.0
A50C3A2098BE40928A52C4CFABD4F548,False,1,2,False,0.0,[0.6],[0.6],-1.8,[-0.9],0.9,2,1.0,0.0
A50C3A2098BE40928A52C4CFABD4F548,False,2,1,False,0.0,"[-0.4, 0.6]","[0.4, 0.6]",-2.533333333333333,"[-1.47567515505499, 1.0350194776307085]",1.102515758626082,2,0.0,1.0
A50C3A2098BE40928A52C4CFABD4F548,False,3,2,False,0.0,[0.6],[0.6],2.0500000000000007,[2.5999999999999996],0.5499999999999989,2,1.0,0.0
A50C3A2098BE40928A52C4CFABD4F548,False,0,0,False,0.0,[-0.4],[0.4],-0.8,[-0.1],0.7000000000000001,2,0.0,1.0
A50C3A2098BE40928A52C4CFABD4F548,False,5,0,False,0.0,[-0.4],[0.4],0.5,[-0.7],1.2,2,0.0,1.0
A564C1C5538C48D0874D3CC48612419D,False,1,1,False,2.0,"[1.0, -2.0]","[1, 4]",-3.0,"[2.3945606842952705, 0.5874913579321666]",1.6876193010760847,2,1.0,0.0
A564C1C5538C48D0874D3CC48612419D,False,5,1,False,2.0,"[1.0, -2.0]","[1, 4]",1.0,"[0.6876737672386817, 2.3062653534421766]",2.341184146598195,2,1.0,0.0
A564C1C5538C48D0874D3CC48612419D,False,3,0,False,2.0,[1.0],[1],-2.0,[-0.6500000000000004],1.3499999999999996,2,0.0,0.0
A564C1C5538C48D0874D3CC48612419D,False,4,0,False,2.0,[1.0],[1],-1.0,[-0.5],0.5,2,0.0,0.0
A564C1C5538C48D0874D3CC48612419D,False,0,2,False,2.0,[-2.0],[4],-1.4,[-0.6],0.7999999999999999,2,0.0,0.0
A564C1C5538C48D0874D3CC48612419D,False,2,2,False,2.0,[-2.0],[4],0.33333333333333304,[2.9333333333333336],2.6000000000000005,2,0.0,0.0
A61464DDD64049ED89F1097A7C012341,False,2,1,False,-2.0,"[0.7, -0.7]","[2.7, 1.3]",-0.6666666666666674,"[2.8296840419027216, -1.887149795587915]",0.3179471335518502,2,0.0,0.0
A61464DDD64049ED89F1097A7C012341,False,3,0,False,-2.0,[0.7],[2.7],1.1999999999999993,[-0.5500000000000007],1.75,2,0.0,0.0
A61464DDD64049ED89F1097A7C012341,False,0,0,False,-2.0,[0.7],[2.7],2.2,[2.5],0.2999999999999998,2,0.0,0.0
A61464DDD64049ED89F1097A7C012341,False,1,2,False,-2.0,[-0.7],[1.3],0.0,[0.9],0.9,2,0.0,0.0
A61464DDD64049ED89F1097A7C012341,False,5,2,False,-2.0,[-0.7],[1.3],-1.8,[-2.8],0.9999999999999998,2,0.0,0.0
A61464DDD64049ED89F1097A7C012341,False,4,1,False,-2.0,"[0.7, -0.7]","[2.7, 1.3]",-2.6,"[0.14903131225379518, 2.935725246799424]",3.9614061499305255,2,0.0,0.0
A6314055D0BE49E1BEE7D450D0718DF6,False,5,1,False,2.0,"[-2.0, 1.0]","[4, 1]",3.0,"[0.874957471109437, 2.5389030363719254]",4.143404231577819,2,1.0,1.0
A6314055D0BE49E1BEE7D450D0718DF6,False,0,0,False,2.0,[-2.0],[4],3.0,[-2.6],5.6,2,1.0,1.0
A6314055D0BE49E1BEE7D450D0718DF6,False,2,1,False,2.0,"[-2.0, 1.0]","[4, 1]",-1.666666666666667,"[-2.165104686731775, -1.6189435770984926]",0.02942327991868532,2,1.0,1.0
A6314055D0BE49E1BEE7D450D0718DF6,False,3,2,False,2.0,[1.0],[1],0.5,[0.5],0.0,2,1.0,1.0
A6314055D0BE49E1BEE7D450D0718DF6,False,4,0,False,2.0,[-2.0],[4],1.1,[-1.8],2.9000000000000004,2,1.0,1.0
A6314055D0BE49E1BEE7D450D0718DF6,False,1,2,False,2.0,[1.0],[1],-3.0,[-1.2],1.8,2,1.0,1.0
A634B6515F60446CBAAE533B71E90490,False,3,1,False,0.0,"[2.0, -2.0]","[2, 2]",1.9499999999999993,"[-2.955822741128324, 1.1484044936629232]",3.234152567430205,2,1.0,0.0
A634B6515F60446CBAAE533B71E90490,False,0,0,False,0.0,[2.0],[2],-0.6,[2.5],3.1,2,0.0,0.0
A634B6515F60446CBAAE533B71E90490,False,1,2,False,0.0,[-2.0],[2],-0.7,[0.1],0.7999999999999999,2,1.0,0.0
A634B6515F60446CBAAE533B71E90490,False,4,0,False,0.0,[2.0],[2],1.0,[-2.7],3.7,2,0.0,0.0
A634B6515F60446CBAAE533B71E90490,False,5,2,False,0.0,[-2.0],[2],0.7,[1.5],0.8,2,1.0,0.0
A634B6515F60446CBAAE533B71E90490,False,2,1,False,0.0,"[2.0, -2.0]","[2, 2]",2.5999999999999996,"[-1.106054626366094, -2.036872739556374]",1.406841601721494,2,1.0,0.0
A65B0B83594D4AB6A3FC8DDA3624FC5D,False,2,1,True,-0.6,"[0.5, -1.3]","[1.1, 0.7000000000000001]",1.333333333333333,"[0.8380897207777833, -0.16122034560470055]",2.0055877686902917,2,0.0,1.0
A65B0B83594D4AB6A3FC8DDA3624FC5D,False,5,1,True,-0.6,"[0.5, -1.3]","[1.1, 0.7000000000000001]",1.1,"[1.0969496177223768, -2.904132134168015]",1.7814374338075907,2,0.0,1.0
A65B0B83594D4AB6A3FC8DDA3624FC5D,False,1,2,True,-0.6,[-1.3],[0.7000000000000001],-1.1,[-0.2],0.9000000000000001,2,1.0,1.0
A65B0B83594D4AB6A3FC8DDA3624FC5D,False,0,2,True,-0.6,[-1.3],[0.7000000000000001],2.4,[2.3],0.10000000000000009,2,1.0,1.0
A65B0B83594D4AB6A3FC8DDA3624FC5D,False,3,0,False,-0.6,[0.5],[1.1],1.0,[-1.9499999999999993],2.9499999999999993,2,0.0,0.0
A65B0B83594D4AB6A3FC8DDA3624FC5D,False,4,0,False,-0.6,[0.5],[1.1],2.0,[1.8],0.19999999999999996,2,0.0,0.0
A674A9A5F350413DAAFA521AEE278C74,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.1,"[-1.5965167725004366, -0.7268412196127203]",0.9034446468932722,2,0.0,0.0
A674A9A5F350413DAAFA521AEE278C74,True,0,0,False,0.0,[0.0],[0],-0.6,[-0.5],0.09999999999999998,2,0.0,-1.0
A674A9A5F350413DAAFA521AEE278C74,True,2,2,False,0.0,[0.0],[0],1.8000000000000007,[0.9333333333333336],0.8666666666666671,2,0.0,0.0
A674A9A5F350413DAAFA521AEE278C74,True,3,2,False,0.0,[0.0],[0],-1.0500000000000007,[0.8000000000000007],1.8500000000000014,2,0.0,0.0
A674A9A5F350413DAAFA521AEE278C74,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.3,"[-2.0480162946490457, -1.7091723649658073]",1.508172663256086,2,0.0,0.0
A674A9A5F350413DAAFA521AEE278C74,True,4,0,False,0.0,[0.0],[0],1.5,[0.2],1.3,2,0.0,-1.0
A6DFEDF5D28B4302A2C8AC5F15C15115,False,4,1,False,-1.0,"[1.0, -2.0]","[2, 1]",1.0,"[-0.35005886763002136, -1.1587263491533835]",1.371748133782095,2,1.0,0.0
A6DFEDF5D28B4302A2C8AC5F15C15115,False,3,0,False,-1.0,[1.0],[2],1.9499999999999993,[-1.0500000000000007],3.0,2,-1.0,0.0
A6DFEDF5D28B4302A2C8AC5F15C15115,False,2,1,False,-1.0,"[1.0, -2.0]","[2, 1]",-0.4000000000000003,"[1.8439007273420236, 1.9983419222313312]",1.3953916508365114,2,1.0,0.0
A6DFEDF5D28B4302A2C8AC5F15C15115,False,5,0,False,-1.0,[1.0],[2],-0.6,[-0.6],0.0,2,-1.0,0.0
