participantId,condition,ideology_all_zeros,idx_of_question,who_answers_first,bot_detection,ideology,bot_ideology,ideology_distance,answer,bot_answer,answer_distance
75B7E17B71B840568DF71AE43662AD2D,1,True,2,0,True,0.0,[0.0],0,-0.5333333333333337,[0.5333333333333328],1.0666666666666664
75B7E17B71B840568DF71AE43662AD2D,1,True,1,2,False,0.0,[0.0],0,-1.0,[-1.1],0.10000000000000009
77E6F6E7D0B74138BF586EB3C0C186D3,1,True,5,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-2.215436590855986, -0.43424393819861873]",1.6666666666666667
77E6F6E7D0B74138BF586EB3C0C186D3,1,True,2,2,True,0.0,[0.0],0,2.0,[-1.266666666666667],3.266666666666667
77E6F6E7D0B74138BF586EB3C0C186D3,1,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[2.161352112623554, -2.0993288628272184]",2.1666666666666665
77E6F6E7D0B74138BF586EB3C0C186D3,1,True,4,2,True,0.0,[0.0],0,0.1,[0.1],0.0
77E6F6E7D0B74138BF586EB3C0C186D3,1,True,0,0,True,0.0,[0.0],0,1.0,[2.1],1.1
77E6F6E7D0B74138BF586EB3C0C186D3,1,True,3,0,True,0.0,[0.0],0,0.0,[0.6500000000000004],0.6500000000000004
784A96937A0F44E1BA55D7971CA37B7A,1,False,1,1,False,-0.1,"[0.1, 0.1]","[0.2, 0.2]",0.0,"[-0.9879130799575186, -0.44019339223088094]",1.5
784A96937A0F44E1BA55D7971CA37B7A,1,False,4,0,False,-0.1,[0.1],0.2,1.1,[-0.2],1.3
784A96937A0F44E1BA55D7971CA37B7A,1,False,3,1,False,-0.1,"[0.1, 0.1]","[0.2, 0.2]",-3.0,"[-1.2307255092059193, -1.2574425961711784]",3.0
784A96937A0F44E1BA55D7971CA37B7A,1,False,5,2,False,-0.1,[0.1],0.2,-2.0,[-0.6],1.4
784A96937A0F44E1BA55D7971CA37B7A,1,False,2,2,False,-0.1,[0.1],0.2,0.20000000000000015,[1.9333333333333336],1.7333333333333334
784A96937A0F44E1BA55D7971CA37B7A,1,False,0,0,False,-0.1,[0.1],0.2,-0.1,[-0.1],0.0
7CC99E8E618C417F96297A4D4D01B3A9,1,True,3,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.0,"[-1.4780632740054822, -0.47738454677643194]",2.1666666666666665
7CC99E8E618C417F96297A4D4D01B3A9,1,True,2,0,False,0.0,[0.0],0,-1.9333333333333336,[-4.440892098500626e-16],1.9333333333333331
7CC99E8E618C417F96297A4D4D01B3A9,1,True,4,2,False,0.0,[0.0],0,-1.9,[-0.8],1.0999999999999999
7CC99E8E618C417F96297A4D4D01B3A9,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",-2.1,"[0.5996320156763062, -2.8032780902960766]",2.235
7CC99E8E618C417F96297A4D4D01B3A9,1,True,1,2,False,0.0,[0.0],0,2.0,[2.5],0.5
7CC99E8E618C417F96297A4D4D01B3A9,1,True,5,0,False,0.0,[0.0],0,-1.0,[2.2],3.2
7CF9BDBEF5A8487E9059DF7AEDC12B6A,1,False,4,1,False,1.0,"[-0.5, 0.7]","[1.5, 0.30000000000000004]",-1.0,"[-2.6403344687295296, 0.8990852538300054]",1.6666666666666667
7CF9BDBEF5A8487E9059DF7AEDC12B6A,1,False,0,2,False,1.0,[0.7],0.30000000000000004,2.0,[-0.2],2.2
7CF9BDBEF5A8487E9059DF7AEDC12B6A,1,False,1,2,False,1.0,[0.7],0.30000000000000004,-2.0,[0.3],2.3
7CF9BDBEF5A8487E9059DF7AEDC12B6A,1,False,5,1,False,1.0,"[-0.5, 0.7]","[1.5, 0.30000000000000004]",-1.9,"[-2.236560399646957, 0.5016722139683192]",2.1016666666666666
7CF9BDBEF5A8487E9059DF7AEDC12B6A,1,False,3,0,False,1.0,[-0.5],1.5,-2.0,[1.1500000000000004],3.1500000000000004
7CF9BDBEF5A8487E9059DF7AEDC12B6A,1,False,2,0,False,1.0,[-0.5],1.5,2.0,[-1.3333333333333337],3.333333333333334
7D0115E866E04B4DAEB395CF66EE6E93,1,False,1,1,False,-0.6,"[1.3, -0.3]","[1.9, 0.3]",-1.9,"[-2.1746907546413423, -1.3101945528354515]",2.1016666666666666
7D0115E866E04B4DAEB395CF66EE6E93,1,False,0,1,False,-0.6,"[1.3, -0.3]","[1.9, 0.3]",-1.0,"[1.1214786239410026, 0.6046059095148824]",1.6666666666666667
7D0115E866E04B4DAEB395CF66EE6E93,1,False,4,0,False,-0.6,[1.3],1.9,0.6,[1.3],0.7000000000000001
7D0115E866E04B4DAEB395CF66EE6E93,1,False,5,0,False,-0.6,[1.3],1.9,0.8,[-2.9],3.7
7D0115E866E04B4DAEB395CF66EE6E93,1,False,2,2,False,-0.6,[-0.3],0.3,-1.7333333333333334,[-2.6],0.8666666666666667
7D0115E866E04B4DAEB395CF66EE6E93,1,False,3,2,False,-0.6,[-0.3],0.3,0.9499999999999992,[-2.3499999999999996],3.299999999999999
7D0CC43EFF454085A097E314118598BA,1,False,3,1,False,-0.8,"[-0.5, -0.6]","[0.30000000000000004, 0.20000000000000007]",3.0,"[-0.410233412808962, -2.424352856405922]",3.0
7D0CC43EFF454085A097E314118598BA,1,False,4,0,False,-0.8,[-0.5],0.30000000000000004,-0.4,[-1.2],0.7999999999999999
7D0CC43EFF454085A097E314118598BA,1,False,5,1,False,-0.8,"[-0.5, -0.6]","[0.30000000000000004, 0.20000000000000007]",-0.5,"[-1.8332571272059184, 1.1444135433260065]",1.5416666666666667
7D0CC43EFF454085A097E314118598BA,1,False,0,2,False,-0.8,[-0.6],0.20000000000000007,-2.7,[-2.5],0.20000000000000018
7D0CC43EFF454085A097E314118598BA,1,False,2,0,False,-0.8,[-0.5],0.30000000000000004,-0.4666666666666668,[-2.3333333333333335],1.8666666666666667
7D0CC43EFF454085A097E314118598BA,1,False,1,2,False,-0.8,[-0.6],0.20000000000000007,2.0,[0.7],1.3
7D2AA6C9DCAB4434A73654D7866D56DA,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[2.085605903190703, 0.2572649114935315]",3.0
7D2AA6C9DCAB4434A73654D7866D56DA,1,True,5,2,False,0.0,[0.0],0,2.0,[1.5],0.5
7D2AA6C9DCAB4434A73654D7866D56DA,1,True,3,2,False,0.0,[0.0],0,2.8000000000000007,[2.5999999999999996],0.20000000000000107
7D2AA6C9DCAB4434A73654D7866D56DA,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[2.6036344602832022, -1.517925195915646]",3.0
7D2AA6C9DCAB4434A73654D7866D56DA,1,True,2,0,False,0.0,[0.0],0,1.0,[-0.8666666666666671],1.8666666666666671
7D2AA6C9DCAB4434A73654D7866D56DA,1,True,4,0,False,0.0,[0.0],0,1.1,[2.8],1.6999999999999997
7DD0416DB65047FDAA5BCCEDBDF9B817,1,False,1,1,False,0.4,"[-0.1, 0.3]","[0.5, 0.10000000000000003]",2.0,"[-0.26337745837622073, -1.531669832050121]",2.1666666666666665
7DD0416DB65047FDAA5BCCEDBDF9B817,1,False,5,1,False,0.4,"[-0.1, 0.3]","[0.5, 0.10000000000000003]",-1.9,"[1.5777978122626344, 1.9078950594920148]",2.1016666666666666
7DD0416DB65047FDAA5BCCEDBDF9B817,1,False,0,0,False,0.4,[-0.1],0.5,-0.7,[-2],1.3
7DD0416DB65047FDAA5BCCEDBDF9B817,1,False,4,2,False,0.4,[0.3],0.10000000000000003,-2.9,[-2.3],0.6000000000000001
7DD0416DB65047FDAA5BCCEDBDF9B817,1,False,2,2,False,0.4,[0.3],0.10000000000000003,-2.466666666666667,[-1.1333333333333335],1.3333333333333333
7DD0416DB65047FDAA5BCCEDBDF9B817,1,False,3,0,False,0.4,[-0.1],0.5,1.1500000000000004,[0.3000000000000007],0.8499999999999996
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,5,1,False,0.0,"[0.2, 0.3]","[0.2, 0.3]",1.0,"[1.777141808073801, 2.75822463942481]",1.6666666666666667
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,4,1,False,0.0,"[0.2, 0.3]","[0.2, 0.3]",0.0,"[-2.1871472415647846, -0.004437578320754643]",1.5
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,2,0,False,0.0,[0.2],0.2,-1.4666666666666668,[-1.7333333333333334],0.2666666666666666
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,0,2,False,0.0,[0.3],0.3,0.4,[-1],1.4
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,3,0,False,0.0,[0.2],0.2,-2.3000000000000007,[-2.0500000000000007],0.25
7E7FFF91574340099FF37E7D0DAF7EC1,1,False,1,2,False,0.0,[0.3],0.3,-0.1,[-0.7],0.6
7EA447B17B6F49F886B5BC14E855C3B2,1,False,1,1,False,-1.0,"[-1.0, -0.5]","[0, 0.5]",2.0,"[-0.2980829062792516, 1.130505612139829]",2.1666666666666665
7EA447B17B6F49F886B5BC14E855C3B2,1,False,3,2,False,-1.0,[-0.5],0.5,-3.0,[-1.25],1.75
7EA447B17B6F49F886B5BC14E855C3B2,1,False,0,2,False,-1.0,[-0.5],0.5,2.0,[-2.4],4.4
7EA447B17B6F49F886B5BC14E855C3B2,1,False,5,1,False,-1.0,"[-1.0, -0.5]","[0, 0.5]",1.0,"[-2.6468164829120755, -1.0973144074899874]",1.6666666666666667
7EA447B17B6F49F886B5BC14E855C3B2,1,False,4,0,False,-1.0,[-1.0],0,2.0,[-2.5],4.5
7EA447B17B6F49F886B5BC14E855C3B2,1,False,2,0,False,-1.0,[-1.0],0,2.0,[1.333333333333333],0.666666666666667
7EC45458279B4F3CAB893C87E626B2CD,1,False,0,1,False,2.0,"[1.1, -0.7]","[0.8999999999999999, 2.7]",-0.7,"[0.05573182516937525, 1.4695090271993463]",1.5816666666666668
7EC45458279B4F3CAB893C87E626B2CD,1,False,1,0,False,2.0,[1.1],0.8999999999999999,-2.6,[-0.2],2.4
7EC45458279B4F3CAB893C87E626B2CD,1,False,5,0,False,2.0,[1.1],0.8999999999999999,1.2,[-2.7],3.9000000000000004
7EC45458279B4F3CAB893C87E626B2CD,1,False,2,1,False,2.0,"[1.1, -0.7]","[0.8999999999999999, 2.7]",3.0,"[1.1506470283377936, -1.9741526745303752]",3.0
7EC45458279B4F3CAB893C87E626B2CD,1,False,4,2,False,2.0,[-0.7],2.7,-0.9,[-1.8],0.9
7EC45458279B4F3CAB893C87E626B2CD,1,False,3,2,False,2.0,[-0.7],2.7,-3.0,[2.3499999999999996],5.35
7EFB4289A56543A29359E1AD1AB42A43,1,False,0,1,False,1.4,"[-0.5, -0.3]","[1.9, 1.7]",1.1,"[1.718140090948662, -0.9227086445688881]",1.7016666666666669
7EFB4289A56543A29359E1AD1AB42A43,1,False,3,0,True,1.4,[-0.5],1.9,2.0,[-3],5.0
7EFB4289A56543A29359E1AD1AB42A43,1,False,1,1,False,1.4,"[-0.5, -0.3]","[1.9, 1.7]",0.1,"[2.421210541582366, -1.7411123689943615]",1.5016666666666667
7EFB4289A56543A29359E1AD1AB42A43,1,False,2,0,True,1.4,[-0.5],1.9,1.666666666666667,[-1.0000000000000004],2.6666666666666674
7EFB4289A56543A29359E1AD1AB42A43,1,False,4,2,False,1.4,[-0.3],1.7,1.6,[2.3],0.6999999999999997
7EFB4289A56543A29359E1AD1AB42A43,1,False,5,2,False,1.4,[-0.3],1.7,1.4,[-2.2],3.6
806D226A01364D8CA035AF355D331A09,1,False,3,1,True,0.2,"[0.4, -0.2]","[0.2, 0.4]",0.25,"[-1.2634153319913712, -0.736274726578884]",1.5104166666666667
806D226A01364D8CA035AF355D331A09,1,False,4,2,True,0.2,[-0.2],0.4,0.1,[-2.7],2.8000000000000003
806D226A01364D8CA035AF355D331A09,1,False,1,0,False,0.2,[0.4],0.2,0.1,[-1.3],1.4000000000000001
806D226A01364D8CA035AF355D331A09,1,False,2,2,True,0.2,[-0.2],0.4,-0.13333333333333375,[0.13333333333333286],0.2666666666666666
806D226A01364D8CA035AF355D331A09,1,False,5,1,True,0.2,"[0.4, -0.2]","[0.2, 0.4]",0.2,"[2.8820461695206303, 0.8052399616444554]",1.5066666666666666
806D226A01364D8CA035AF355D331A09,1,False,0,0,False,0.2,[0.4],0.2,0.1,[2],1.9
80868335631448E0BE28B6B22FA71C4B,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.1,"[-1.737294703305688, 0.2083360853670322]",1.7016666666666669
80868335631448E0BE28B6B22FA71C4B,1,True,2,0,False,0.0,[0.0],0,0.39999999999999947,[0.39999999999999947],0.0
80868335631448E0BE28B6B22FA71C4B,1,True,3,2,False,0.0,[0.0],0,-0.4499999999999993,[-1.8499999999999996],1.4000000000000004
80868335631448E0BE28B6B22FA71C4B,1,True,5,0,False,0.0,[0.0],0,-0.1,[-2.3],2.1999999999999997
80868335631448E0BE28B6B22FA71C4B,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.2,"[1.603799461077224, 2.7337552379505903]",1.5066666666666666
80868335631448E0BE28B6B22FA71C4B,1,True,4,2,False,0.0,[0.0],0,-0.6,[0.4],1.0
80E6C86777114626B61A9D4C7D827A38,1,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-0.9313319857784945, -0.0063109524526856475]",1.6666666666666667
80E6C86777114626B61A9D4C7D827A38,1,True,5,2,False,0.0,[0.0],0,1.0,[2.7],1.7000000000000002
80E6C86777114626B61A9D4C7D827A38,1,True,0,1,False,0.0,"[0.0, 0.0]","[0, 0]",0.0,"[-2.3493117321715404, -1.806469962953375]",1.5
80E6C86777114626B61A9D4C7D827A38,1,True,1,0,False,0.0,[0.0],0,-1.1,[-1.1],0.0
80E6C86777114626B61A9D4C7D827A38,1,True,3,2,False,0.0,[0.0],0,-0.5999999999999996,[-0.8499999999999996],0.25
80E6C86777114626B61A9D4C7D827A38,1,True,2,0,False,0.0,[0.0],0,2.0,[2.333333333333333],0.33333333333333304
82500BB854904132BB951C6F043C9A6E,1,False,1,1,False,1.5,"[0.4, 0.4]","[1.1, 1.1]",-3.0,"[-2.9139049836713258, 2.1294363480727565]",3.0
82500BB854904132BB951C6F043C9A6E,1,False,5,0,False,1.5,[0.4],1.1,-2.9,[0.7],3.5999999999999996
82500BB854904132BB951C6F043C9A6E,1,False,3,1,False,1.5,"[0.4, 0.4]","[1.1, 1.1]",-2.0,"[2.284904547126228, -1.4557744453098462]",2.1666666666666665
82500BB854904132BB951C6F043C9A6E,1,False,4,2,False,1.5,[0.4],1.1,-1.8,[-0.6],1.2000000000000002
82500BB854904132BB951C6F043C9A6E,1,False,2,2,False,1.5,[0.4],1.1,2.666666666666666,[2.1999999999999993],0.4666666666666668
82500BB854904132BB951C6F043C9A6E,1,False,0,0,False,1.5,[0.4],1.1,-1.0,[0.3],1.3
853B2FE41C89428FA5E51DEB9AAAD08A,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.6,"[-2.697097517229281, 2.140875698662411]",1.9266666666666667
853B2FE41C89428FA5E51DEB9AAAD08A,1,True,4,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.9,"[-1.4353290358780864, 2.4661246868073645]",2.1016666666666666
853B2FE41C89428FA5E51DEB9AAAD08A,1,True,0,0,False,0.0,[0.0],0,1.7,[-1.1],2.8
853B2FE41C89428FA5E51DEB9AAAD08A,1,True,5,0,False,0.0,[0.0],0,-0.8,[-1.2],0.3999999999999999
853B2FE41C89428FA5E51DEB9AAAD08A,1,True,2,2,False,0.0,[0.0],0,0.7999999999999998,[1.0666666666666655],0.2666666666666657
853B2FE41C89428FA5E51DEB9AAAD08A,1,True,3,2,False,0.0,[0.0],0,-2.5500000000000007,[-2.8000000000000007],0.25
866EA17107974B69A2ADB4F51A58E121,1,True,5,1,True,0.0,"[0.0, 0.0]","[0, 0]",-1.0,"[-2.909452201327281, 1.1471089399115897]",1.6666666666666667
866EA17107974B69A2ADB4F51A58E121,1,True,2,1,True,0.0,"[0.0, 0.0]","[0, 0]",0.6666666666666661,"[-0.13875214010588488, -1.8698754117738134]",1.5740740740740737
866EA17107974B69A2ADB4F51A58E121,1,True,1,0,True,0.0,[0.0],0,-3.0,[-2.8],0.20000000000000018
866EA17107974B69A2ADB4F51A58E121,1,True,4,2,True,0.0,[0.0],0,3.0,[1.5],1.5
866EA17107974B69A2ADB4F51A58E121,1,True,0,2,True,0.0,[0.0],0,3.0,[2.5],0.5
866EA17107974B69A2ADB4F51A58E121,1,True,3,0,True,0.0,[0.0],0,-1.4499999999999993,[2.3499999999999996],3.799999999999999
8785635866FB48108AD172D25DC74F1F,1,True,5,1,False,0.0,"[0.0, 0.0]","[0, 0]",1.0,"[0.31137587030409186, 1.0842174536978257]",1.6666666666666667
8785635866FB48108AD172D25DC74F1F,1,True,0,2,False,0.0,[0.0],0,2.0,[2.2],0.20000000000000018
8785635866FB48108AD172D25DC74F1F,1,True,4,0,False,0.0,[0.0],0,-1.9,[2.4],4.3
8785635866FB48108AD172D25DC74F1F,1,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",-1.0666666666666669,"[-1.5051648144519056, 2.890698409434325]",1.6896296296296296
8785635866FB48108AD172D25DC74F1F,1,True,1,2,False,0.0,[0.0],0,2.0,[-2.5],4.5
8785635866FB48108AD172D25DC74F1F,1,True,3,0,False,0.0,[0.0],0,1.75,[2],0.25
87FDE072BC0A4C78A27D8204BB109D93,1,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",-0.6,"[-1.346801118345717, -0.6611475617101652]",1.5599999999999998
87FDE072BC0A4C78A27D8204BB109D93,1,True,4,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.2,"[2.2731715834307016, 0.2103096923798713]",1.74
87FDE072BC0A4C78A27D8204BB109D93,1,True,3,0,True,0.0,[0.0],0,-0.4499999999999993,[-0.09999999999999964],0.34999999999999964
87FDE072BC0A4C78A27D8204BB109D93,1,True,0,2,True,0.0,[0.0],0,-0.6,[0.5],1.1
87FDE072BC0A4C78A27D8204BB109D93,1,True,2,2,True,0.0,[0.0],0,1.2666666666666655,[1.1333333333333329],0.13333333333333264
87FDE072BC0A4C78A27D8204BB109D93,1,True,5,0,True,0.0,[0.0],0,-2.6,[-1.4],1.2000000000000002
88BDC570A1B2499E8CF7074951296121,1,True,1,1,True,0.0,"[0.0, 0.0]","[0, 0]",2.0,"[-2.5919669346522296, 2.294959529189809]",2.1666666666666665
88BDC570A1B2499E8CF7074951296121,1,True,5,0,False,0.0,[0.0],0,2.4,[2.9],0.5
88BDC570A1B2499E8CF7074951296121,1,True,4,0,False,0.0,[0.0],0,-2.3,[-2.7],0.40000000000000036
88BDC570A1B2499E8CF7074951296121,1,True,3,1,True,0.0,"[0.0, 0.0]","[0, 0]",1.1999999999999993,"[0.7449763882908957, 2.3716413852428975]",1.7399999999999995
88BDC570A1B2499E8CF7074951296121,1,True,2,2,True,0.0,[0.0],0,0.7999999999999998,[-0.2666666666666675],1.0666666666666673
88BDC570A1B2499E8CF7074951296121,1,True,0,2,True,0.0,[0.0],0,-0.9,[-1.9],0.9999999999999999
89355CB43B4447108CAF1405D757C400,1,False,4,1,False,0.3,"[-0.3, 0.1]","[0.6, 0.19999999999999998]",1.0,"[-1.4494021215200552, 1.976665128095867]",1.6666666666666667
89355CB43B4447108CAF1405D757C400,1,False,3,2,False,0.3,[0.1],0.19999999999999998,1.75,[-2.6500000000000004],4.4
89355CB43B4447108CAF1405D757C400,1,False,1,2,False,0.3,[0.1],0.19999999999999998,1.9,[-2.1],4.0
89355CB43B4447108CAF1405D757C400,1,False,2,1,False,0.3,"[-0.3, 0.1]","[0.6, 0.19999999999999998]",1.0,"[-1.239391693370701, 0.42070968785014307]",1.6666666666666667
89355CB43B4447108CAF1405D757C400,1,False,5,0,False,0.3,[-0.3],0.6,2.1,[-0.7],2.8
89355CB43B4447108CAF1405D757C400,1,False,0,0,False,0.3,[-0.3],0.6,2.6,[-2.7],5.300000000000001
8A854D078A7B44279B2D4A8BFF07C462,1,False,2,1,True,0.0,"[0.5, -0.5]","[0.5, 0.5]",1.0666666666666655,"[-1.9570908789324317, 1.8849770417603926]",1.6896296296296291
8A854D078A7B44279B2D4A8BFF07C462,1,False,4,2,True,0.0,[-0.5],0.5,0.5,[1.2],0.7
8A854D078A7B44279B2D4A8BFF07C462,1,False,5,1,True,0.0,"[0.5, -0.5]","[0.5, 0.5]",-0.9,"[0.6820236729423432, -1.7537270186956921]",1.635
8A854D078A7B44279B2D4A8BFF07C462,1,False,0,2,True,0.0,[-0.5],0.5,2.0,[2],0.0
8A854D078A7B44279B2D4A8BFF07C462,1,False,1,0,False,0.0,[0.5],0.5,1.3,[1],0.30000000000000004
8A854D078A7B44279B2D4A8BFF07C462,1,False,3,0,False,0.0,[0.5],0.5,0.75,[-2.3499999999999996],3.0999999999999996
8A996A74787B4B7E9A134197FD8166CD,1,True,2,1,False,0.0,"[0.0, 0.0]","[0, 0]",2.333333333333333,"[-2.5641836721531766, 1.5612249405686125]",2.407407407407407
8A996A74787B4B7E9A134197FD8166CD,1,True,1,1,False,0.0,"[0.0, 0.0]","[0, 0]",3.0,"[-1.1153407939639919, 1.8194642535628027]",3.0
8A996A74787B4B7E9A134197FD8166CD,1,True,0,0,False,0.0,[0.0],0,0.0,[-2],2.0
8A996A74787B4B7E9A134197FD8166CD,1,True,5,0,False,0.0,[0.0],0,2.0,[-1.4],3.4
8A996A74787B4B7E9A134197FD8166CD,1,True,3,2,False,0.0,[0.0],0,0.5,[-2.6999999999999993],3.1999999999999993
8A996A74787B4B7E9A134197FD8166CD,1,True,4,2,False,0.0,[0.0],0,0.0,[1.2],1.2
8AF23530361D486486739FFB5246354C,1,False,1,1,False,-2.0,"[-1.0, 1.0]","[1, 3]",-2.0,"[2.4736567578445623, 1.9861520203594552]",2.1666666666666665
8AF23530361D486486739FFB5246354C,1,False,3,2,False,-2.0,[1.0],3,0.0,[-2.6500000000000004],2.6500000000000004
8AF23530361D486486739FFB5246354C,1,False,2,2,False,-2.0,[1.0],3,0.33333333333333304,[0.5999999999999996],0.2666666666666666
8AF23530361D486486739FFB5246354C,1,False,4,1,False,-2.0,"[-1.0, 1.0]","[1, 3]",0.0,"[2.5457494077209164, 1.5411399287133856]",1.5
8AF23530361D486486739FFB5246354C,1,False,5,0,False,-2.0,[-1.0],1,-2.0,[-0.4],1.6
8AF23530361D486486739FFB5246354C,1,False,0,0,False,-2.0,[-1.0],1,0.0,[2.9],2.9
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,4,1,False,-2.0,"[1.0, -0.5]","[3, 1.5]",-2.0,"[-0.12124599709262807, 0.3245297754643941]",2.1666666666666665
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,5,2,False,-2.0,[-0.5],1.5,2.7,[1.5],1.2000000000000002
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,2,0,False,-2.0,[1.0],3,-1.0000000000000004,[0.6666666666666661],1.6666666666666665
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,1,1,False,-2.0,"[1.0, -0.5]","[3, 1.5]",0.0,"[1.974759923756439, 1.4768739737207097]",1.5
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,3,2,False,-2.0,[-0.5],1.5,0.0,[1.5],1.5
8B2E9F1EFC6748C799F3ADEBF49DC920,1,False,0,0,False,-2.0,[1.0],3,1.7,[-3],4.7
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,0,1,True,0.0,"[-0.8, 0.0]","[0.8, 0]",-1.0,"[-0.1729990056617403, 2.1810252741443286]",1.6666666666666667
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,5,0,False,0.0,[-0.8],0.8,1.5,[0.1],1.4
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,4,1,True,0.0,"[-0.8, 0.0]","[0.8, 0]",2.0,"[1.1727194891263117, -1.7725246014591125]",2.1666666666666665
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,2,2,True,0.0,[0.0],0,-0.6666666666666674,[-1.266666666666667],0.5999999999999996
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,1,0,False,0.0,[-0.8],0.8,0.0,[1.4],1.4
8B5B74FB70B54207AA9E1152DDC9CE0B,1,False,3,2,True,0.0,[0.0],0,1.0,[-0.15000000000000036],1.1500000000000004
8BC8ABF07C164B0086747317AA9E37D9,1,False,0,1,False,0.0,"[0.3, -0.2]","[0.3, 0.2]",1.0,"[-2.7940816448070773, 0.8218560723911281]",1.6666666666666667
8BC8ABF07C164B0086747317AA9E37D9,1,False,5,2,False,0.0,[-0.2],0.2,1.0,[2.5],1.5
8BC8ABF07C164B0086747317AA9E37D9,1,False,4,0,False,0.0,[0.3],0.3,-2.0,[-1],1.0
8BC8ABF07C164B0086747317AA9E37D9,1,False,3,2,False,0.0,[-0.2],0.2,-2.0,[-2.0999999999999996],0.09999999999999964
8BC8ABF07C164B0086747317AA9E37D9,1,False,1,1,False,0.0,"[0.3, -0.2]","[0.3, 0.2]",1.0,"[-0.8919574539787245, -1.353044481267034]",1.6666666666666667
8BC8ABF07C164B0086747317AA9E37D9,1,False,2,0,False,0.0,[0.3],0.3,-0.3333333333333335,[-1.4666666666666668],1.1333333333333333
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,3,1,False,-0.8,"[-0.5, 0.9]","[0.30000000000000004, 1.7000000000000002]",2.0500000000000007,"[1.645277385811422, -1.3385146119751363]",2.2004166666666674
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,2,0,False,-0.8,[-0.5],0.30000000000000004,2.666666666666666,[-2.6],5.266666666666666
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,4,0,False,-0.8,[-0.5],0.30000000000000004,1.0,[-0.9],1.9
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,0,2,False,-0.8,[0.9],1.7000000000000002,0.0,[-2.3],2.3
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,1,1,False,-0.8,"[-0.5, 0.9]","[0.30000000000000004, 1.7000000000000002]",-0.2,"[1.0549029151719704, -0.8069663023750984]",1.5066666666666666
8BCD3165FC8844EB885C6F0E3D93C1F7,1,False,5,2,False,-0.8,[0.9],1.7000000000000002,-1.8,[-1.6],0.19999999999999996
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,3,1,False,0.2,"[0.9, 0.1]","[0.7, 0.1]",1.9000000000000004,"[-1.1584540811763868, 2.5904926477927956]",2.101666666666667
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,2,0,False,0.2,[0.9],0.7,0.8666666666666663,[-2.8666666666666667],3.733333333333333
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,1,1,False,0.2,"[0.9, 0.1]","[0.7, 0.1]",1.0,"[0.07123086961565495, 2.7401089537735546]",1.6666666666666667
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,5,0,False,0.2,[0.9],0.7,0.4,[0.8],0.4
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,0,2,False,0.2,[0.1],0.1,1.0,[2.8],1.7999999999999998
8E3BA3BA0E144E2CB242FA05142CA2DB,1,False,4,2,False,0.2,[0.1],0.1,1.3,[0.1],1.2
8E540E9A87E64F10B502EBEFC259E6D8,1,False,0,1,True,1.0,"[-1.0, -1.0]","[2, 2]",-1.0,"[-0.3910121915016278, -0.6288995053968316]",1.6666666666666667
8E540E9A87E64F10B502EBEFC259E6D8,1,False,5,0,True,1.0,[-1.0],2,1.0,[0.7],0.30000000000000004
8E540E9A87E64F10B502EBEFC259E6D8,1,False,3,2,True,1.0,[-1.0],2,2.6500000000000004,[1.6999999999999993],0.9500000000000011
